DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,14,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,16,32,0.55,1130,320,215,TX
D01101,13,30,0.65,1130,320,170,TX
D01101,13,40,0.65,1130,320,215,TX
D01101,15,33,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,13,30,0.65,1130,320,215,TX
D01101,15,35,0.7,1300,300,220,TX
D01101,15,35,0.6,1290,300,220,TX
D01102,160,170,0.6,1180,300,235,TX
D01102,120,145,0.7,1140,300,210,TX
D01102,135,140,0.6,1215,300,235,TX
D01102,120,140,0.6,1215,300,235,TX
D01102,120,140,0.6,1780,300,235,TX
D01102,120,140,0.6,1180,300,235,TX
D01102,147,170,0.6,1180,300,235,TX
D01102,120,140,0.6,1180,300,220,TX
D01102,125,140,0.6,1180,300,220,TX
D01102,122,140,0.6,1170,280,220,TX
D01102,120,140,0.6,1160,280,220,TX
D01102,120,140,0.6,1170,290,220,TX
D01102,135,170,0.6,1220,300,225,TX
D01102,120,145,0.6,1215,300,235,TX
D01102,155,170,0.6,1215,300,255,TX
D01102,130,145,0.6,1215,300,250,TX
D01102,120,140,0.6,1215,300,235,TX
D01102,145,175,0.6,1120,300,215,TX
D01102,125,150,0.7,1120,300,215,TX
D01103,19,140,0.7,1150,250,190,TX
D01103,17,165,0.7,1175,245,200,TX
D01103,18,155,0.6,1170,235,200,TX
D01103,18,155,0.6,1170,245,200,TX
D01103,18,140,0.7,1150,250,185,TX
D01103,19,140,0.7,1150,250,190,TX
D01103,19,140,0.7,1150,250,190,TX
D01103,19,140,0.7,1150,250,190,TX
D01103,19,140,0.7,1150,240,190,TX
D01103,19,140,0.7,1150,235,190,TX
D01103,19,140,0.7,1150,250,190,TX
D01103,19,140,0.7,1140,240,190,TX
D01103,18,165,0.6,1120,260,200,TX
D01103,18,160,0.6,1120,230,200,TX
D01103,17,165,0.6,1155,220,200,TX
D01105,85,145,0.7,1120,280,195,TX
D01105,85,145,0.8,1120,280,195,TX
D01105,85,145,0.8,1120,280,195,TX
D01105,85,145,0.8,1120,280,195,TX
D01105,85,145,0.8,1120,280,195,TX
D01105,85,145,0.7,1120,280,195,TX
D01105,85,145,0.7,1120,280,195,TX
D01105,85,145,0.7,1120,280,195,TX
D01105,85,145,0.7,1120,280,195,TX
D01106,155,150,0.6,1160,390,205,TX
D01108,87,150,0.6,1080,340,260,TX
D01108,81,150,0.6,1120,360,275,TX
D01108,83,150,0.6,1120,360,280,TX
D01108,83,150,0.5,1100,350,260,TX
D01108,85,150,0.5,1130,370,260,TX
D01108,75,150,0.6,1130,370,245,TX
D01108,70,150,0.6,1140,370,235,TX
D01108,75,150,0.6,1140,370,255,TX
D01108,78,150,0.6,1145,370,260,TX
D01108,85,150,0.6,1145,370,260,TX
D01108,82,150,0.65,1145,370,255,TX
D01108,87,150,0.6,1080,340,260,TX
D01108,80,145,0.5,1080,370,260,TX
D01108,85,150,0.5,1070,370,260,TX
D01108,85,150,0.5,1055,360,260,TX
D01108,90,150,0.6,1090,320,260,TX
D01108,90,150,0.6,1100,325,260,TX
D01108,87,145,0.6,1110,325,260,TX
D01108,87,145,0.6,1095,330,260,TX
D01108,100,165,0.6,1080,335,260,TX
D01108,85,150,0.6,1075,340,260,TX
D01108,87,150,0.6,1080,340,260,TX
D01108,87,150,0.55,1080,340,260,TX
D01108,87,150,0.6,1080,340,260,TX
D01108,87,130,0.6,1085,370,250,TX
D01108,90,150,0.6,1090,375,260,TX
D01108,83,142,0.6,1090,340,260,TX
D01108,95,160,0.6,1090,340,260,TX
D01108,100,165,0.6,1090,320,260,TX
D01108,90,150,0.6,1090,340,260,TX
D01108,90,150,0.6,1090,340,260,TX
D01108,85,150,0.6,1090,375,260,TX
D01108,90,170,0.6,1090,340,260,TX
D01108,87,150,0.55,1080,340,260,TX
D01108,90,146,0.5,1100,350,250,TX
D01108,90,145,0.45,1120,350,245,TX
D01108,90,150,0.4,1085,345,270,TX
D01108,85,150,0.6,1100,350,255,TX
D01108,85,150,0.65,1105,355,250,TX
D01108,85,150,0.6,1105,355,260,TX
D01108,85,150,0.6,1105,355,260,TX
D01108,83,150,0.6,1090,340,260,TX
D01108,87,150,0.55,1080,340,260,TX
D01108,87,150,0.55,1080,340,260,TX
D01108,87,150,0.55,1080,340,260,TX
D01108,90,170,0.6,1130,350,260,TX
D01108,80,145,0.5,1130,350,275,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,325,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,89,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1090,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01109,84,155,0.8,1190,320,210,TX
D01110,33,15,0.7,1110,360,155,TX
D01111,100,155,0.6,1170,310,200,TX
D01111,75,145,0.7,1065,365,200,TX
D01111,90,165,0.6,1160,340,210,TX
D01111,80,145,0.7,1160,350,210,TX
D01111,95,165,0.6,1140,340,210,TX
D01111,80,145,0.7,1140,345,205,TX
D01111,95,160,0.6,1120,345,205,TX
D01111,78,140,0.7,1110,355,205,TX
D01111,80,145,0.65,1070,370,205,TX
D01111,75,145,0.7,1065,365,200,TX
D01112,55,30,0.6,1150,290,260,TX
D01112,60,30,0.6,1150,290,230,TX
D01112,68,33,0.6,1150,290,240,TX
D01112,76,30,0.6,1160,285,240,TX
D01112,59,25,0.6,1160,285,215,TX
D01112,58,25,0.6,1160,285,200,TX
D01112,58,25,0.6,1160,285,200,TX
D01112,58,25,0.6,1160,285,200,TX
D01112,58,25,0.6,1160,285,200,TX
D01113,85,26,0.7,1150,320,205,TX
D01113,85,26,0.7,1150,320,195,TX
D01113,85,26,0.6,1150,320,205,TX
D01113,85,26,0.6,1150,320,210,TX
D01113,85,26,0.6,1150,320,205,TX
D01113,85,26,0.6,1150,320,205,TX
D01113,26,26,0.6,1150,320,205,TX
D01113,85,26,0.6,1150,320,205,TX
D01113,85,26,0.6,1150,320,205,TX
D01113,85,26,0.7,1150,320,195,TX
D01114,52,29,0.7,1160,400,150,TX
D01114,60,32,0.6,1350,345,200,TX
D01114,47,26,0.9,1350,345,190,TX
D01114,82,28,0.6,1365,345,220,TX
D01114,70,30,0.6,1290,380,190,TX
D01114,65,30,0.6,1250,350,190,TX
D01114,58,32,0.6,1240,360,165,TX
D01114,50,28,0.65,1240,360,155,TX
D01114,50,28,0.7,1160,400,150,TX
D01115,45,35,0.6,1200,400,150,TX
D01115,38,38,0.9,1200,400,145,TX
D01115,38,28,0.6,1300,400,150,TX
D01115,38,28,0.9,1300,380,150,TX
D01118,23,170,0.6,1020,300,160,TX
D01118,20,135,0.6,1020,300,170,TX
D01118,20,135,0.6,1010,300,170,TX
D01118,26,170,0.6,1010,300,180,TX
D01118,22,135,0.6,1010,300,200,TX
D01119,110,155,0.6,1100,320,210,TX
D01119,110,160,0.6,1120,350,160,TX
D01119,116,160,0.6,1120,330,170,TX
D01119,113,148,0.6,1140,305,170,TX
D01119,116,155,0.6,1130,300,170,TX
D01119,116,150,0.6,1135,305,170,TX
D01119,116,155,0.6,1125,315,170,TX
D01119,116,155,0.6,1130,300,170,TX
D01119,116,160,0.6,1125,330,170,TX
D01119,116,160,0.6,1125,325,170,TX
D01119,116,160,0.6,1125,325,170,TX
D01119,116,160,0.6,1120,340,160,TX
D01119,110,170,0.6,1120,330,160,TX
D01119,100,160,0.6,1120,330,190,TX
D01119,110,155,0.6,1110,330,210,TX
D01119,110,155,0.6,1110,330,210,TX
D01119,110,155,0.6,1100,320,210,TX
D01119,116,160,0.6,1120,340,160,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,112,163,0.6,1115,325,155,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,116,160,0.6,1120,300,160,TX
D01119,116,160,0.6,1125,325,170,TX
D01119,116,160,0.6,1115,315,160,TX
D01119,116,160,0.6,1105,305,160,TX
D01119,116,160,0.6,1105,305,160,TX
D01119,116,160,0.6,1130,310,155,TX
D01119,116,150,0.6,1150,295,155,TX
D01119,116,160,0.6,1140,310,155,TX
D01120,245,170,1,1300,300,162,TX
D01120,250,168,1,1300,300,160,TX
D01120,242,165,1,1285,310,145,TX
D01120,242,170,1,1265,325,150,TX
D01120,282,75,0.6,1360,320,210,TX
D01120,228,140,1,1350,355,200,TX
D01120,269,75,0.6,1320,345,215,TX
D01120,220,75,1,1320,345,215,TX
D01120,232,75,1,1320,345,230,TX
D01120,242,75,0.6,1340,345,245,TX
D01120,245,75,1,1335,345,235,TX
D01120,255,165,1,1320,290,162,TX
D01120,225,77,1,1340,345,245,TX
D01120,225,72,0.8,1350,350,245,TX
D01120,220,70,0.8,1350,350,245,TX
D01120,210,70,0.8,1380,310,210,TX
D01120,210,70,0.8,1400,310,210,TX
D01120,220,69,0.8,1400,270,220,TX
D01120,215,70,0.8,1350,350,215,TX
D01120,215,70,0.8,1360,355,215,TX
D01120,270,160,1.1,1350,285,150,TX
D01120,242,160,1,1360,305,150,TX
D01120,250,160,1,1340,280,152,TX
D01120,232,160,1,1340,280,135,TX
D01120,232,160,1,1340,280,135,TX
D01120,225,162,0.9,1350,285,135,TX
D01120,242,160,1,1350,285,150,TX
D01120,242,160,1,1360,305,150,TX
D01120,242,160,1,1360,305,150,TX
D01121,90,155,0.6,1125,300,160,TX
D01121,92,150,0.6,1125,300,210,TX
D01121,90,155,0.6,1120,310,205,TX
D01124,44,232,0,860,400,0,TX
D01124,43,210,0,970,350,0,TX
D01124,42,211,0,950,350,0,TX
D01124,42,215,0,900,370,0,TX
D01124,42,220,0,900,390,0,TX
D01124,42,227,0,880,400,0,TX
D01124,44,215,0,860,450,0,TX
D01124,44,225,0,880,475,0,TX
D01124,44,225,0,880,475,0,TX
D01128,130,210,0,1150,280,0,TX
D01128,128,220,0,1140,285,0,TX
D01128,125,220,0,1120,285,0,TX
D01128,125,220,0,1120,285,0,TX
D01128,135,210,0,1100,280,0,TX
D01128,135,210,0,1100,260,0,TX
D01128,124,210,0,1120,285,0,TX
D01128,130,220,0,1115,270,0,TX
D01128,135,210,0,1135,270,0,TX
D01129,30,170,0,940,400,0,TX
D01129,27,171,0,960,385,0,TX
D01129,31,170,0,1000,390,0,TX
D01129,31,170,0,1000,390,0,TX
D01129,31,170,0,1000,390,0,TX
D01129,27,155,0,1000,390,0,TX
D01129,29,160,0,970,385,0,TX
D01129,31,170,0,1000,390,0,TX
D01129,31,165,0,950,390,0,TX
D01129,31,170,0,940,390,0,TX
D01129,30,170,0,960,380,0,TX
D01129,,,0,1000,390,0,TX
D01129,30,170,0,975,360,0,TX
D01129,30,170,0,975,350,0,TX
D01129,30,170,0,915,350,0,TX
D01129,30,170,0,1000,375,0,TX
D01129,30,170,0,1000,375,0,TX
D01129,27,165,0,970,400,0,TX
D01129,30,170,0,990,380,0,TX
D01129,160,76,0,940,400,0,TX
D01129,26,160,0,940,400,0,TX
D01129,32,170,0,930,410,0,TX
D01129,28,170,0,940,400,0,TX
D01129,32,170,0,950,400,0,TX
D01129,25,153,0,1050,300,0,TX
D01129,28,182,0,930,400,0,TX
D01129,28,178,0,945,400,0,TX
D01129,31,180,0,940,400,0,TX
D01129,25,158,0,940,390,0,TX
D01129,31,170,0,940,400,0,TX
D01129,25,153,0,1050,300,0,TX
D01129,28,182,0,930,400,0,TX
D01129,28,178,0,945,400,0,TX
D01129,24,165,0,950,400,0,TX
D01129,31,180,0,940,400,0,TX
D01129,25,158,0,940,390,0,TX
D01129,31,170,0,940,400,0,TX
D01129,30,180,0,940,400,0,TX
D01129,31,170,0,1000,375,0,TX
D01129,31,170,0,1000,375,0,TX
D01129,25,170,0,960,410,0,TX
D01129,25,170,0,950,410,0,TX
D01129,25,170,0,960,410,0,TX
D01129,25,170,0,960,420,0,TX
D01129,25,175,0,940,400,0,TX
D01130,26,30,0,1050,440,0,TX
D01130,25,30,0,990,430,0,TX
D01130,22,27,0,1040,420,0,TX
D01130,22,28,0,1040,420,0,TX
D01130,22,28,0,1080,450,0,TX
D01130,24,26,0,1080,450,0,TX
D01130,25,28,0,1060,450,0,TX
D01130,26,30,0,1050,460,0,TX
D01131,120,120,0,1000,350,0,TX
D01131,125,130,0,950,385,0,TX
D01131,122,125,0,940,360,0,TX
D01131,121,135,0,900,395,0,TX
D01131,125,135,0,1000,350,0,TX
D01132,125,175,0,830,400,0,TX
D01132,125,180,0,840,408,0,TX
D01132,125,180,0,840,408,0,TX
D01132,125,180,0,840,408,0,TX
D01132,125,180,0,830,400,0,TX
D01132,126,180,0,830,400,0,TX
D01132,125,175,0,820,385,0,TX
D01132,126,180,0,830,400,0,TX
D01132,126,180,0,830,400,0,TX
D01132,135,180,0,830,400,0,TX
D01132,125,180,0,830,400,0,TX
D01132,125,175,0,830,400,0,TX
D01132,125,175,0,830,400,0,TX
D01132,118,180,0,830,408,0,TX
D01133,105,140,0,1095,370,0,TX
D01133,115,145,0,1060,370,0,TX
D01133,162,165,0,1060,370,0,TX
D01133,110,160,0,1130,305,0,TX
D01133,115,160,0,1150,305,0,TX
D01133,115,160,0,1110,325,0,TX
D01133,122,160,0,1150,295,0,TX
D01134,123,155,0,960,420,0,TX
D01134,121,160,0,950,435,0,TX
D01134,130,160,0,960,425,0,TX
D01134,123,155,0,950,420,0,TX
D01134,127,165,0,950,420,0,TX
D01134,120,165,0,930,425,0,TX
D01134,127,160,0,950,435,0,TX
D01134,120,160,0,950,435,0,TX
D01134,127,160,0,960,450,0,TX
D01134,121,160,0,950,435,0,TX
D01134,130,160,0,960,435,0,TX
D01136,145,100,0,980,420,0,TX
D01136,150,100,0,1000,400,0,TX
D01136,152,93,0,1030,380,0,TX
D01136,156,100,0,1030,380,0,TX
D01136,157,100,0,980,420,0,TX
D01136,155,100,0,980,390,0,TX
D01137,30,20,0,930,330,0,TX
D01137,27,18,0,930,280,0,TX
D01137,28,19,0,930,280,0,TX
D01137,29,20,0,930,280,0,TX
D01137,30,18,0,950,280,0,TX
D01138,124,165,0,1050,305,0,TX
D01139,124,190,0,930,340,0,TX
D01139,124,190,0,970,330,0,TX
D01139,124,180,0,1020,330,0,TX
D01140,152,205,0,1000,400,0,TX
D01140,160,209,0,1000,410,0,TX
D01140,152,205,0,985,400,0,TX
D01140,152,205,0,1015,400,0,TX
D01140,152,205,0,1010,400,0,TX
D01140,160,205,0,1020,405,0,TX
D01140,160,207,0,1010,395,0,TX
D01140,160,205,0,1010,385,0,TX
D01140,155,210,0,1010,385,0,TX
D01140,165,207,0,1020,380,0,TX
D01140,160,205,0,1015,375,0,TX
D01140,152,205,0,1000,400,0,TX
D01140,152,205,0,990,420,0,TX
D01140,152,205,0,990,405,0,TX
D01140,152,205,0,990,405,0,TX
D01140,152,205,0,990,405,0,TX
D01140,152,205,0,990,405,0,TX
D01140,152,205,0,1000,380,0,TX
D01140,152,205,0,985,420,0,TX
D01140,152,205,0,990,420,0,TX
D01140,152,205,0,990,420,0,TX
D01140,150,205,0,1000,420,0,TX
D01140,152,205,0,1000,420,0,TX
D01140,150,205,0,1000,420,0,TX
D01140,150,200,0,990,415,0,TX
D01140,150,208,0,980,415,0,TX
D01140,152,205,0.6,990,420,420,TX
D01140,150,205,0,99,415,0,TX
D01140,152,205,0,1030,400,0,TX
D01140,150,205,0,990,420,0,TX
D01140,150,205,0,990,420,0,TX
D01140,152,205,0,1010,400,0,TX
D01140,158,205,0,1000,420,0,TX
D01140,152,205,0,1010,400,0,TX
D01141,160,210,0,1035,390,0,TX
D01141,152,205,0,1000,420,0,TX
D01141,155,205,0,1010,420,0,TX
D01141,150,205,0,1000,400,0,TX
D01141,150,205,0,1000,420,0,TX
D01141,150,205,0,1000,420,0,TX
D01141,155,205,0,980,410,0,TX
D01141,160,210,0,980,420,0,TX
D01141,153,205,0,985,420,0,TX
D01141,150,205,0,1020,400,0,TX
D01141,150,205,0,1020,400,0,TX
D01141,175,220,0,1000,415,0,TX
D01141,150,205,0,1000,400,0,TX
D01141,150,205,0,1000,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,1000,410,0,TX
D01141,150,205,0,1000,410,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,1020,420,0,TX
D01141,150,205,0,1000,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,150,205,0,990,420,0,TX
D01141,152,205,0,1010,405,0,TX
D01141,153,205,0,1000,420,0,TX
D01141,152,205,0,1000,420,0,TX
D01142,135,220,0,1090,330,0,MJ
D01142,135,21,0,1080,325,0,MJ
D01142,135,210,0,1065,340,0,MJ
D01142,120,220,0,1050,330,0,MJ
D01142,122,220,0,1040,340,0,MJ
D01142,125,230,0,1050,340,0,MJ
D01143,105,215,0,1000,285,0,JB
D01143,105,215,0,970,290,0,JB
D01143,105,235,0,950,380,0,JB
D01143,108,230,0,935,370,0,JB
D01146,128,63,0,1010,325,0,JB
D01146,130,65,0,1000,310,0,JB
D01146,127,63,0,990,325,0,JB
D01146,127,64,0,985,320,0,JB
D01146,128,64,0,985,320,0,JB
D01146,130,60,0.6,1180,290,290,MJ
D01146,125,63,0.6,1140,295,295,MJ
D01149,120,140,0.6,1060,342,215,MJ
D01149,120,140,0.6,1060,340,215,MJ
D01150,60,230,0.6,1020,300,180,JB
D01150,60,200,0.6,1070,310,200,JB
D01150,67,200,0.7,1030,310,200,JB
D01150,71,250,0.6,1040,295,210,JB
D01150,57,200,0.8,1045,295,210,JB
D01151,115,215,0.6,1040,360,215,MJ
D01152,120,270,0.7,1060,350,215,JB
D01152,120,170,0.7,1060,350,215,JB
D01157,57,20,0.85,1080,320,190,JB
D01157,56,21,0.9,1100,310,180,JB
D01157,70,25,0.95,1130,320,170,JB
D01157,58,22,0.9,1120,320,170,JB
D01157,54,22,1,1120,320,160,JB
D01157,56,22,1,1120,320,160,JB
D01157,50,23,1.05,1120,300,140,JB
D01157,50,22,1,1100,320,150,JB
D01157,50,22,0.9,1100,320,145,JB
D01164,12,180,1,1070,390,165,JB
D01164,15,208,0.6,1180,370,165,JB
D01164,12,190,1,1180,355,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,165,1.1,1070,360,165,JB
D01164,12,170,1.1,1000,420,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,15,225,0.6,1150,400,160,JB
D01164,12,185,1.4,1130,420,165,JB
D01164,14,215,0.6,1080,390,165,JB
D01164,12,185,1,1070,390,165,JB
D01164,12,195,1.4,1070,390,145,JB
D01164,12,195,1.2,1070,380,155,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1070,380,165,JB
D01164,14,185,1.2,1070,330,160,JL
D01164,12,185,1.2,1070,330,157,JL
D01164,12,185,1.2,1070,330,157,JL
D01164,12,185,1.2,1070,330,157,JL
D01164,11,200,1.2,1070,380,165,MJ
D01164,12,200,1.2,1070,380,165,JB
D01164,13,200,1.2,1060,375,165,MJ
D01164,13,200,1.2,1065,370,162,MJ
D01164,13,200,1.2,1065,370,162,MJ
D01164,13,200,1.2,1065,370,162,MJ
D01164,13,200,1.2,1065,370,162,MJ
D01164,13,200,1.2,1065,370,162,MJ
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,12,200,1.2,1070,380,165,JB
D01164,15,212,0.6,1170,380,165,JB
D01165,12,140,1,1070,350,150,JB
D01168,20,205,1.1,1320,350,170,JB
D01168,18,175,1.1,1295,380,170,JB
D01168,18,170,1,1340,380,170,JB
D01170,12,195,1.3,1070,390,165,JB
D01189,63,155,0.8,1700,0,20,JQ
D01189,50,155,0.8,1620,260,190,JQ
D01189,62,180,0.6,1630,340,180,JQ
D01189,50,155,0.8,1630,340,180,JQ
D01189,50,155,0.8,1610,290,190,JQ
D01189,50,155,0.8,1610,290,190,JQ
D01189,50,155,0.8,1610,290,200,JQ
D01189,50,150,0.8,1610,290,200,JQ
D01189,47,155,0.8,1500,260,175,JQ
D01189,50,155,0.8,1500,260,180,JQ
D01189,50,150,0.8,1500,250,190,JQ
D01189,50,150,0.85,1400,0,180,JQ
D01189,18,150,0.8,1040,330,180,JQ
D01189,45,155,0.8,1500,0,170,JQ
D01189,50,155,0.8,1550,200,190,JQ
D01189,50,155,0.8,1600,200,190,JQ
D01189,50,155,0.8,1600,260,185,JQ
D01189,50,160,0.8,1600,185,185,JQ
D01189,50,155,0.8,1600,235,185,JQ
D01189,50,155,0.8,1620,260,190,JQ
D01190,90,160,1.3,1740,290,200,JQ
D01190,85,160,1.3,1740,290,195,JQ
D01190,60,1870,0.6,1170,340,200,JQ
D01190,45,1730,0.9,1200,370,180,JQ
D01242,140,95,0.7,1240,420,180,JQ
D01242,140,95,0.7,1200,420,180,JQ
D01242,145,95,0.62,1140,420,180,JQ
D01242,150,95,0.7,1140,420,180,JQ
D01242,135,95,0.6,1140,420,180,JQ
D01242,145,105,0.9,1240,420,180,JQ
D01242,165,115,0.6,1240,420,180,JQ
D01248,158,160,0.6,1350,260,215,TX
D01248,163,175,0.6,1200,260,215,TX
D01248,145,145,0.6,1175,260,215,TX
D01248,158,166,0.6,1150,300,215,TX
D01248,135,130,0.7,1100,290,220,TX
D01248,140,135,0.8,1175,300,220,TX
D01251,86,190,0.6,1200,300,200,JL
D01251,95,205,0.6,1170,360,215,JL
D01251,100,210,0.6,1100,400,225,JL
D01251,95,235,0.6,1020,445,225,JL
D01251,90,190,0.7,1020,445,225,JL
D01253,90,170,0.8,1150,310,150,JL
D01253,85,170,0.9,1320,285,180,JL
D01253,85,180,1,1500,300,220,JL
D01253,85,170,1,1320,280,170,JL
D01253,85,170,1.05,1450,300,150,JL
D01253,80,130,0.8,1520,300,200,JL
D01254,907,165,0.6,1455,300,200,JL
D01254,665,168,0.6,1445,300,150,JL
D01254,685,168,0.6,1470,300,180,JL
D01254,780,165,0.6,1520,275,200,JL
D01254,710,165,0.6,1600,250,170,JL
D01254,728,163,0.6,1600,250,180,JL
D01255,87,72,0.8,1050,405,150,TX
D01255,87,70,0.8,1050,405,150,TX
D01255,87,70,0.8,1050,405,150,TX
D01255,9,68,0.8,1050,400,145,TX
D01255,80,145,0.8,1050,400,155,TX
D01255,80,145,0.8,1050,400,155,TX
D01255,80,74,0.8,1050,400,145,TX
D01255,80,70,0.8,1050,400,145,TX
D01255,87,70,0.8,1050,405,150,TX
D01256,155,160,0.6,1180,370,200,JL
D01256,146,160,0.6,1160,370,190,JL
D01256,146,165,0.6,1150,385,190,JL
D01260,152,127,0.8,1210,250,175,JQ
D01260,165,135,1.4,1350,1140,220,JQ
D01260,150,135,0.6,1370,1110,200,JQ
D01260,186,140,0.6,1370,1110,180,JQ
D01260,150,127,0.6,1200,800,180,JQ
D01260,145,126,0.55,1200,800,175,JQ
D01263,940,84,0.6,1175,290,190,TX
D01263,815,90,0.6,1230,300,150,TX
D01263,850,85,0.6,1230,285,165,TX
D01263,940,85,0.6,1240,285,185,TX
D01263,935,85,0.6,1240,285,175,TX
D01263,870,85,0.6,1240,280,160,TX
D01263,730,77,1.3,1240,280,165,TX
D01266,65,165,0.6,1190,300,177,JQ
D01266,55,145,0.8,1180,305,177,JQ
D01266,55,140,0.8,1180,285,177,JQ
D01267,15,130,0.8,1180,300,180,JQ
D01268,100,170,0.6,1200,340,170,JQ
D01268,90,142,0.7,1180,340,180,JQ
D01268,95,150,0.8,1180,320,180,JQ
D01268,95,45,0.8,1180,300,180,JQ
D01269,46,145,0.8,1180,300,180,JQ
D01269,46,145,0.8,1190,300,177,JQ
D01270,85,120,0.7,1200,400,175,JQ
D01270,100,180,0.6,1130,325,195,JQ
D01270,85,155,0.65,1130,325,195,JQ
D01270,85,155,0.65,1130,325,195,JQ
D01270,82,155,0.65,1130,325,195,JQ
D01270,85,155,0.65,1130,325,195,JQ
D01270,90,155,0.6,1130,325,195,JQ
D01270,90,150,0.6,1130,325,195,JQ
D01270,90,155,0.6,1130,325,195,JQ
D01270,90,155,0.6,1130,325,195,JQ
D01270,75,125,0.8,1200,340,170,JQ
D01270,77,147,0.6,1390,220,170,JQ
D01270,82,110,0.6,1390,250,200,JQ
D01270,105,180,0.6,1130,325,195,JQ
D01270,86,150,0.6,1130,325,200,JQ
D01270,85,150,0.65,1130,325,195,JQ
D01270,85,150,0.65,1130,325,195,JQ
D01270,100,180,0.6,1130,325,195,JQ
D01279,670,200,0.6,1210,320,230,TX
D01292,50,28,0.5,1200,270,220,JL
D01292,53,28,0.7,1210,310,210,JL
D01292,53,28,0.85,1230,310,205,JL
D01292,53,28,0.85,1200,300,205,JL
D01292,53,28,0.85,1200,300,205,JL
D01292,53,28,0.85,1200,300,205,JL
D01292,55,28,0.45,1200,265,230,JL
D01292,55,28,0.6,1180,290,236,JL
D01292,53,28,0.6,1190,290,210,JL
D01292,53,28,0.75,1190,310,210,JL
D01292,53,28,0.7,1190,310,210,JL
D01292,53,28,0.75,1190,320,200,JL
D01292,53,28,0.85,1190,310,200,JL
D01292,53,28,0.85,1210,330,200,JL
D01293,57,36,0.88,1100,350,190,JQ
D01293,50,37,0.88,1090,350,190,JQ
D01293,50,33,0.75,1150,320,200,JQ
D01293,51,33,0.7,1200,330,205,JQ
D01293,53,33,0.85,1250,320,225,JQ
D01294,32,170,0.8,1140,300,190,JQ
D01294,32,150,0.6,1120,300,200,JQ
D01294,32,150,0.6,1110,300,200,JQ
D01296,137,170,0.6,1060,275,190,JQ
D01296,135,190,0.6,1010,300,185,JQ
D01296,150,175,0.6,1020,285,1995,JQ
D01296,125,145,0.8,1030,275,200,JQ
